No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1028,4146,闇討ち,5346,3424,2.5,0,累積和,2020-04-17T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1029,4136,JJOOII 3,3424,5346,3,0,"全探索,動的計画法",2020-04-17T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1030,4172,だんしんぐぱーりない,5346,3424,3.5,0,"LCA,セグメント木",2020-04-17T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1031,4171,いたずら好きなお姉ちゃん,3424,5346,4,0,"平方分割,ダブリング,分割統治法,BIT",2020-04-17T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1032,4245,数数え,10141,10766,1.5,0,,2020-04-23T12:54:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1033,4232,乱数サイ,10089,25,1,0,数学,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1034,4021,テスターのふっぴーさん,8492,5533,2,0,,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1035,2772,Color Box,4145,5034,2.5,0,包除原理,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1036,4072,Make One With GCD 2,4145,5914,3.5,0,データ構造,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1037,3502,exhausted,8492,5047,2.5,0,動的計画法,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1038,3912,TreeAddQuery,4746,2654,4,0,"重心分解,BIT,セグメント木",2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1039,3937,Project Euler でやれ,939,6366,5,0,群論,2020-04-24T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1040,3618,垂直大学,6775,9322,1,0,算数,2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1041,3436,直線大学,6775,7918,1.5,0,全探索,2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1042,3619,愚直大学,6775,5143,2,0,二分法,2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1043,3620,直列大学,6775,9087,2.5,0,"数え上げ,動的計画法,累積和,しゃくとり法",2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1044,3621,正直者大学,6775,9802,2.5,0,"数え上げ,二項係数,場合の数",2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1045,3622,直方体大学,6775,7623,3,0,"bitDP,ソート",2020-05-01T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1046,4131,Fruits Rush,10224,6654,1,0,"貪欲法,ソート",2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1047,4134,Zero (Novice),10224,7918,1.5,0,数学,2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1048,4117,Zero (Advanced),10224,7910,2,0,剰余,2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1049,4094,Zero (Exhaust),10224,7910,2.5,0,"剰余,動的計画法,数え上げ",2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1050,4093,Zero (Maximum),10224,7910,3,0,"漸化式,行列累乗,数え上げ",2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1051,4132,PQ Permutation,10224,293,4,0,"辞書順,順列,実装,累積和",2020-05-08T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1052,4287,電子機器X,6912,7481,2,0,算数,2020-05-15T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1053,4228,ゲーミング棒,6912,7482,2.5,0,,2020-05-15T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1054,3592,Union add query,6912,6366,3,0,"データ構造をマージする一般的なテク,クエリ処理",2020-05-15T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1055,3417,牛歩,6912,4540,4.5,0,"貪欲,スライド最小値",2020-05-15T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1056,3469,2D Lamps,6912,6250,4.5,0,bitset,2020-05-15T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1057,4263,素敵な日,5933,9005,1,0,場合分け,2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1058,4256,素敵な数,5933,1207,2,0,"約数,全探索",2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1059,4272,素敵な集合,5933,9005,3,0,"グラフ,最小全域木,クラスカル法",2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1060,4274,素敵な宝箱,5933,1207,3.5,0,ゲーム,2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1061,4260,素敵な数列,5933,9005,4,0,構築,2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1062,4315,素敵なスコア,5933,1207,4.5,0,"数え上げ,NTT",2020-05-22T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1063,4241,ルートの計算 / Sqrt Calculation,8315,8493,1.5,0,,2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1064,4108,∪∩∩ / Cup Cap Cap,8315,8840,2,0,"数学,ad-hoc",2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1065,4230,電柱 / Pole (Easy),8315,8492,2.5,0,ダイクストラ法,2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1066,4157,#いろいろな色 / Red and Blue and more various colors (Easy),7663,10444,2.5,0,"形式的冪級数,動的計画法,分割統治法",2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1067,4379,#いろいろな色 / Red and Blue and more various colors (Middle),7663,10444,3,0,"形式的冪級数,動的計画法,累積和,座標圧縮,二分探索",2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1068,4302,#いろいろな色 / Red and Blue and more various colors (Hard),7663,10444,4,0,"形式的冪級数,畳み込み,NTT,動的計画法,分割統治法",2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1069,4227,電柱 / Pole (Hard),8315,8492,4.5,0,Yen'sAlgorithm,2020-05-29T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1070,3139,Missing a space,25,7762,1,0,,2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1071,4371,ベホマラー,7762,25,2,0,,2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1072,3114,A Nice XOR Pair,25,7762,2,0,,2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1073,4336,無限すごろく,7762,25,3,0,"行列累乗,確率",2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1074,2577,増殖,25,7762,3.5,0,平方分割,2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1075,4352,木の上の山,7762,25,4,0,全方位木DP,2020-06-05T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1076,4321,寿司打,7482,8999,1.5,0,,2020-06-12T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1077,4318,Noelちゃんと星々4,7482,8999,2.5,0,動的計画法,2020-06-12T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1078,4307,I love Matrix Construction,7482,6912,3.5,0,"構築,2-SAT",2020-06-12T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1079,4354,まお,7482,8823,4,0,分割統治法,2020-06-12T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1080,4119,Strange Squared Score Sum,7482,400,5,0,"数え上げ,形式的冪級数",2020-06-12T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1081,3824,和の和,7584,9618,1.5,0,たしざん,2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1082,3823,XORのXOR,7584,6894,2,0,排他的論理和,2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1083,3822,余りの余り,7584,6894,2.5,0,"剰余,全探索,ソート",2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1084,3681,積の積,7584,8493,3,0,"数え上げ,繰り返し二乗法,しゃくとり法,imos法",2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1085,3693,桁和の桁和,7584,6912,3,0,"動的計画法,桁和",2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1086,3825,桁和の桁和2,7584,6912,3.5,0,桁和,2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1087,4220,転倒数の転倒数,7584,6912,4.5,0,"構築,転倒数",2020-06-19T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1088,4573,A+B Problem,8315,4323,1,0,YSFBC,2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1089,4572,三変数方程式,8315,4323,1.5,0,YSFBC,2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1090,4571,ソーシャルディスタンス / Social Distance,8315,4323,1.5,0,YSFBC,2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1091,4570,Range Xor Query,8315,4323,2,0,"YSFBC,xor,累積和",2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1092,4569,modular arithmetic,8315,4323,2,0,"YSFBC,mod,剰余",2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1093,4568,区間の和 / Sum of Range,8315,4323,2,0,"YSFBC,二分探索,しゃくとり法",2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1094,4567,木登り / Climbing tree,8315,4323,2.5,0,"YSFBC,LCA,木",2020-06-24T01:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1095,4386,Smallest Kadomatsu Subsequence,10449,10857,2,0,"実装,二分探索,門松列,場合分け",2020-06-26T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
No,ProblemId,Title,AuthorId,TesterId,Level,ProblemType,Tags,Date,Statistics
1096,4213,Range Sums,10449,7663,2,0,"実装,算数",2020-06-26T21:20:00+09:00,"{'Total': 0, 'Solved': 0, 'FirstAcceptedTimeSecond': 0, 'FirstACSubmissionId': 0, 'ShortCodeSubmissionId': 0, 'PureShortCodeSubmissionId': 0, 'FastSubmissionId': 0}"
